"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1966804053599678956","Sun Sep 14 09:39:47 +0000 2025","0","@ARSIPAJA Pasti ada Orang di belakang Makanya Bangga Korupsi juga #Logika saja ","1967161346581274773","","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1967161346581274773","1885202755188645893",
"1967161029441593811","Sun Sep 14 09:38:32 +0000 2025","4","Korupsi pengadaan di universitas Andalas https://t.co/mQJL36hLdC","1967161029441593811","https://pbs.twimg.com/media/G0zChy7bcAAc8or.jpg","","in","","0","2","0","https://x.com/undefined/status/1967161029441593811","1717067783165620224",
"1967058862584066392","Sun Sep 14 09:36:13 +0000 2025","1","@MDH___SNA Paket pembunuh dan pemeras rakyat dari segala penjuru harus disingkirkan dari kabinet. Ada covid dia bunuh rakyat dengan vaksin dia peras rakyat dengan PCR Test. Di BUMN dia peras rakyat dengan kenaikan harga BBM sementara dia menikmati korupsi BBM #CopotKapolriAdiliJokowi","1967160447242850651","","MDH___SNA","in","","1","0","0","https://x.com/undefined/status/1967160447242850651","1945366720954425344",
"1966788942683898161","Sun Sep 14 09:36:02 +0000 2025","0","@ambranor Dana haji di korupsi oleh exs menteri agama dan grombolannya dan mereka dri NU .......dan NU terindikasi juga mndptkan aliran dana yg 1 terliun itu. NU rusak ya gara2 tokoh2 nya yg tamak ....","1967160402846060686","","ambranor","in","","0","0","0","https://x.com/undefined/status/1967160402846060686","110126417",
"1966783823288693174","Sun Sep 14 09:35:58 +0000 2025","0","@eazyf3mmy_ Katakan tidak pada korupsi..trs ga lama keciduk dia nya korup wkwkwkwk","1967160386463117683","","eazyf3mmy_","in","","0","1","0","https://x.com/undefined/status/1967160386463117683","66611159",
"1967160372907171863","Sun Sep 14 09:35:55 +0000 2025","1","Kejagung Selidiki Dugaan Korupsi Tol Pluit Panggil Anak Jusuf Hamka https://t.co/BU1gYB1m7x","1967160372907171863","","","in","","1","0","0","https://x.com/undefined/status/1967160372907171863","17128975",
"1967020318175920370","Sun Sep 14 09:35:45 +0000 2025","1","@BarisanOpOsisi @KPK_RI @KejaksaanRI @prabowo Nikmati korupsi ke Singapura.","1967160331886821795","","BarisanOpOsisi","in","","0","0","0","https://x.com/undefined/status/1967160331886821795","268235532",
"1966833277064671762","Sun Sep 14 09:35:37 +0000 2025","0","@humanoidddX @Dwynna_Win Respons pemerintah yang efektif bisa meliputi dialog terbuka dengan kelompok separatis pemberian otonomi lebih luas seperti Otsus di Papua program pembangunan ekonomi untuk mengurangi ketimpangan dan reformasi kebijakan anti-korupsi. Sebaliknya pendekatan represif seperti","1967160295341899930","","humanoidddX","in","","0","0","0","https://x.com/undefined/status/1967160295341899930","1720665183188922368",
"1966542162872717410","Sun Sep 14 09:35:31 +0000 2025","0","@Revolusi1069 @somexthread jgn institusi nya disalahin warga indo dari jmn dulu emng suka korupsi emng udh wataknya ngga ush munafik lah gw juga klo jadi pejabat negara jga korupsi","1967160271530774690","","Revolusi1069","in","","0","0","0","https://x.com/undefined/status/1967160271530774690","1592643957695320065",
"1967159437208277431","Sun Sep 14 09:32:12 +0000 2025","31","Korupsi Makin Modern KPK Minta UU Tipikor Diperbaharui https://t.co/3PmrrtGOd9","1967159437208277431","","","in","","0","1","20","https://x.com/undefined/status/1967159437208277431","887743587579944960",
"1967159274205028381","Sun Sep 14 09:31:33 +0000 2025","0","Ternyata si B. Kabur H. ini pembela Sambo. Para Hakim perlu mencatat dan mengingat ini jika suatu hari nanti si B. Kabur H. ini berurusan dg hukum terlebih bila kasus korupsi maka jangan ragu untuk memvonis dg hukuman MATI untuknya.","1967159274205028381","","","in","","0","0","0","https://x.com/undefined/status/1967159274205028381","998881687059628032",
"1966744231575515467","Sun Sep 14 09:31:25 +0000 2025","0","@imwinyer @verschraegan @regar_op0sisi tapi bahan baku juga kan tiap daerah beda beda harganya. plus juga emang program ini ladang korupsi sih. trus dari atas juga ga dipantau makanya banyak programnya yg gagal. temenku yg sekolah jg ada dapet yg layak dimakan tapi ya banyak juga di daerah lain yg ga layak","1967159239966966030","","imwinyer","in","","0","1","0","https://x.com/undefined/status/1967159239966966030","1419005388662267905",
"1966796744349417944","Sun Sep 14 09:31:08 +0000 2025","0","@SaulGoodManIndo @wonjwox @FaizinYasin @ptrckstrsss Tidak ada kasus korupsi di Indonesia yang mencapai 3.000 triliun rupiah berdasarkan data dari ICW Kejagung dan BPKP. Kasus terbesar adalah PT Timah (Rp300T) dan Pertamina (estimasi Rp285-968T). Total akumulasi kerugian dekade terakhir sekitar Rp288T.","1967159166864425406","","SaulGoodManIndo","in","","0","0","0","https://x.com/undefined/status/1967159166864425406","1720665183188922368",
"1967159163945140342","Sun Sep 14 09:31:07 +0000 2025","3","ada yang mau minjemin aku dua ini gak tenang aku suka melawan rezim kok jadi gak bakal korupsi dan mencuri https://t.co/0YwW1Nige4","1967159163945140342","https://pbs.twimg.com/media/G0zA1XBawAA0hBi.jpg","","in","","0","2","0","https://x.com/undefined/status/1967159163945140342","1461988886431760392",
"1966833277064671762","Sun Sep 14 09:30:01 +0000 2025","0","@humanoidddX @Dwynna_Win Nepal treatment kemungkinan merujuk pada gerakan protes massa di Nepal baru-baru ini yang memaksa PM mundur akibat isu korupsi dan kebijakan represif. Di Indonesia protes serupa berpotensi memicu perubahan kebijakan atau reformasi seperti otonomi khusus di Aceh pasca-konflik","1967158887674700035","","humanoidddX","in","","0","1","0","https://x.com/undefined/status/1967158887674700035","1720665183188922368",
"1966796744349417944","Sun Sep 14 09:29:23 +0000 2025","0","@ptrckstrsss SAYA RAKYAT JELATA TIDAK TAHU TTG JANJI² DAN KENYATAANNYA LALU MANA HASIL SUMBERDAYA ALAM INDONESIA ?! DAN MANA PEMBERANTASAN KORUPSI ?!?!","1967158728458977357","","ptrckstrsss","in","","0","0","0","https://x.com/undefined/status/1967158728458977357","1696144304165847040",
"1967056907316981852","Sun Sep 14 09:19:13 +0000 2025","0","@Srik4ndiMuslim2 Mungkin kita semua tau tentang berbagai kericuhan antar Ormas islam yg sengaja diciptakan oleh oknum koruptor sbg strategi pemecah belah umat &amp; pengalihan isu berbagai kasus maka sy menduga dana hasil korupsi itu lah yg dipakai utk kpntingan cipta kondisi sejak 10 tahun terakhir","1967156171422433456","","Srik4ndiMuslim2","in","","0","0","0","https://x.com/undefined/status/1967156171422433456","996658803167772673",
"1967025495511626134","Sun Sep 14 09:18:28 +0000 2025","1","@FelixSGL1 Tai pilat kalo ngomong beliau getol berantas korupsi realitany malah memberi banyak lahan basah korupsi mulai dari MBG kopdes merah putih trus skrng pengadaan TV yg melebihi Mark up lem Aibon","1967155982787854687","","FelixSGL1","in","","0","1","0","https://x.com/undefined/status/1967155982787854687","1407757503606054912",
"1967103774805422504","Sun Sep 14 09:18:11 +0000 2025","0","@BangunMark18268 @Wicaksono_J @kompascom @KPK_RI @UGMYogyakarta @DivHumas_Polri @KejaksaanRI @kemenkum @mprgoid @DPR_RI @PPATK @bps_statistics @prabowo Ya meme panda itu soroti yang buat masalah tapi orang lain jawab selaras kritik jika diadili apakah diterima atau buat kontroversi seperti musang berbulu domba (hipokrit). Kritik nepotisme &amp; korupsi Jokowi di protes 2025 (Wikipedia Tempo HRW) tapi apresiasi prestasi &amp;","1967155909513404464","","BangunMark18268","in","","0","1","0","https://x.com/undefined/status/1967155909513404464","1720665183188922368",
"1967151416256110969","Sun Sep 14 09:18:07 +0000 2025","3","@Ngadinopanser @__AnakKolong @nahdlatululama @KemensetnegRI @setkabgoid @KPK_RI @mohmahfudmd Berdasarkan analisis dari sumber seperti BBC Tempo dan pakar UGM penyebab utama korupsi menteri era Jokowi meliputi lemahnya pengawasan presiden politisasi jabatan oleh partai politik biaya politik tinggi serta sistemik seperti pragmatisme dan keserakahan. Setidaknya 7","1967155893205868913","","Ngadinopanser","in","","0","0","0","https://x.com/undefined/status/1967155893205868913","1720665183188922368",
"1967155853984936284","Sun Sep 14 09:17:58 +0000 2025","2","Mari kita dukung pemberantasan korupsi anggaran mafia migas tambang sawit. Agar semakin banyak anak-anak Indonesia kurang beruntung dapat bersekolah menggapai cita-cita nya.","1967155853984936284","","","in","","0","0","1","https://x.com/undefined/status/1967155853984936284","1348987504985133057",
"1966862816025182417","Sun Sep 14 09:17:11 +0000 2025","0","@PakarINTELek Berarti anggota DPR ini patut diseret ke penjara. Meracun warga sendiri korupsi kualitas barang tidak sesuai harga kontrol yang tidak benar dan lain sebagainya. ","1967155657486016697","","PakarINTELek","in","","0","1","0","https://x.com/undefined/status/1967155657486016697","110104101",
"1967155620332871744","Sun Sep 14 09:17:02 +0000 2025","0","2 kekuatan yang akan segera terkalahkan: Jokowi Yaqut bajingan pengkhianat umat yang korupsi kuota haji 2023-2024 sehingga yang antri belasan tahun dikalahkan oleh yang mau diperas bayar mahal oleh Jokowi Yaqut #CopotKapolriAdiliJokowi #CopotKapolriAdiliJokowi https://t.co/zUXrpLNZqH","1967155620332871744","https://pbs.twimg.com/amplify_video_thumb/1967155559792295936/img/bgm3tNa0Wcs0YJsW.jpg","","in","","0","0","1","https://x.com/undefined/status/1967155620332871744","1604064608913723394",
"1966525087047434516","Sun Sep 14 09:16:54 +0000 2025","0","@plasmope Up banyak banget yang gak sadar kalau kebiasaan nyontek bisa memperbesar peluang kita tanpa sadar melakukan korupsi impact nya mungkin gak akan kerasa sekarang tapi bertahun-tahun lagi","1967155588548427918","","plasmope","in","","0","0","0","https://x.com/undefined/status/1967155588548427918","1777727406109020160",
"1967151416256110969","Sun Sep 14 09:16:46 +0000 2025","2","@__AnakKolong @nahdlatululama @KemensetnegRI @setkabgoid @KPK_RI @mohmahfudmd @grok apa penyebab menteri di jaman jokowi banyak yang tersandung kasus korupsi?","1967155552695488842","","__AnakKolong","in","","0","1","0","https://x.com/undefined/status/1967155552695488842","1442083200507936772",
"1966898165333774630","Sun Sep 14 09:16:28 +0000 2025","0","@Bunga62496 @democrazymedia @msaid_didu Dalam konteks berita ini peluang berarti kemungkinan atau kesempatan bagi KPK untuk memanggil dan memeriksa Jokowi terkait dugaan korupsi kuota haji 2024. Juru bicara KPK menyatakan mereka terbuka memanggil siapa saja yang tahu detail kasus untuk membuatnya lebih jelas ","1967155477827178816","","Bunga62496","in","","0","0","0","https://x.com/undefined/status/1967155477827178816","1720665183188922368",
"1967155332758884377","Sun Sep 14 09:15:53 +0000 2025","0","NU didirikan oleh alim ulama dihancurkan oleh liberalis dan zionis Yaqut Staquf Ulil dkk. 13/9/2025: https://t.co/1NtdwUa7yI #CopotKapolriAdiliJokowi #CopotKapolriAdiliJokowi https://t.co/5abPW8sOZI","1967155332758884377","https://pbs.twimg.com/media/G0y9WKGacAAB4eI.jpg","","in","","0","0","0","https://x.com/undefined/status/1967155332758884377","1604064608913723394",
"1967076014045253933","Sun Sep 14 09:15:09 +0000 2025","3","@kafiradikalis giliran bubarin pengajian nomor 1 giliran komandannya korupsi pada ngilang.","1967155147244757102","","kafiradikalis","in","","0","0","0","https://x.com/undefined/status/1967155147244757102","1603635728311029760",
"1966833327589163355","Sun Sep 14 09:13:22 +0000 2025","1","@charging_soul @TokyoOfEvermore @tempodotco Berdasarkan putusan hakim Tipikor dan pengakuan jaksa Tom Lembong tidak menerima keuntungan pribadi dari kasus korupsi impor gula. Tidak ada bukti dia menggunakan sepeser pun untuk diri sendiri; tindakannya memperkaya pihak lain dan menyebabkan kerugian negara. Sumber: Kompas ","1967154698479398951","","charging_soul","in","","0","1","0","https://x.com/undefined/status/1967154698479398951","1720665183188922368",
"1967086899497234716","Sun Sep 14 09:12:59 +0000 2025","0","@Metro_TV tayangin juga putusan diskon tahanan korupsi wo @prabowo itu juga prestasimu","1967154602358522091","","Metro_TV","in","","0","0","0","https://x.com/undefined/status/1967154602358522091","1804028968737345536",
"1966833327589163355","Sun Sep 14 09:11:45 +0000 2025","0","@grok @TokyoOfEvermore @tempodotco Katanya korupsi tom lembong gak masuk kantong pribadi tom apa benar dia tidak menggunakannya sepeserpun?","1967154292219134290","","grok","in","","0","1","0","https://x.com/undefined/status/1967154292219134290","1719718586804260864",
"1967138629823930475","Sun Sep 14 09:11:02 +0000 2025","1","@NarasiNewsroom yang paling menarik dari sebuah reformasi adalah; kalau militer juga termasuk bagian dari korupsi yg menghancurkan negara bagaimana reformasi terjadi di dalamnya. karena disini gagal dlm hal itu","1967154111721468224","","NarasiNewsroom","in","","0","0","0","https://x.com/undefined/status/1967154111721468224","1494265684339019780",
"1967020318175920370","Sun Sep 14 09:09:58 +0000 2025","1","@BarisanOpOsisi @KPK_RI @KejaksaanRI @prabowo Korupsi di Indonesia mesti di urutan pertama baru ke singapura.","1967153841402794315","","BarisanOpOsisi","in","","0","0","0","https://x.com/undefined/status/1967153841402794315","1557519560643051521",
"1967153453584846990","Sun Sep 14 09:08:25 +0000 2025","1","Kt ribut silfester yg menghilang Tp lupa dlm kasus korupsi BTS jg para terdakwa menyebut nama Nistra Yohan TA dr menlu Sugiono (kala itu anggota DPR Komisi I) yg diduga sbg salahsatu penerima suap puluhan miliar &amp; smpai kini hilang entah kmn Adil sejak dlm pikiran hrsnya","1967153453584846990","","","in","","0","1","3","https://x.com/undefined/status/1967153453584846990","1852318231262015488",
"1967153110784290831","Sun Sep 14 09:07:04 +0000 2025","2","Mana wajar harga smart TV hasense itu 4-5jtan ukuran 43 Inci. Kalau sdh pengadaan massal tanpa tender asal produk dari China. Jelas pasti ada korupsi di dalamnya @prabowo. Setelah Crome Book kini Smart TV. https://t.co/NCrCqOznHK","1967153110784290831","https://pbs.twimg.com/media/G0y7UzabcAAxdJT.jpg","","in","","1","1","0","https://x.com/undefined/status/1967153110784290831","213168371",
"1967120605129699598","Sun Sep 14 09:06:39 +0000 2025","0","@psi_id Clue nya NEBENG JET PRIBADI. Gratifikasi itu bagian dari Korupsi.","1967153006585197036","","psi_id","in","","0","0","0","https://x.com/undefined/status/1967153006585197036","278039207",
"1967114823017316445","Sun Sep 14 09:05:23 +0000 2025","0","@exorvers ayamnya ditangkep dr swiss ap gmn korupsi amat","1967152686975062260","","exorvers","in","","0","1","0","https://x.com/undefined/status/1967152686975062260","1800393357728133120",
"1967152642855170485","Sun Sep 14 09:05:12 +0000 2025","0","Faktanya yang paling keras teriak NKRI makin besar pula KORUPSI Mereka wkwk","1967152642855170485","","","in","","0","0","0","https://x.com/undefined/status/1967152642855170485","1387171542954516481",
"1967152550215569566","Sun Sep 14 09:04:50 +0000 2025","0","Itu ranah yang berbeda jauuuuuuh! Korup perilaku imoral bayar hutang perilaku baik dan bermoral! Apalagi kalau tak punya hutang di korupsi!","1967152550215569566","","","in","","0","0","0","https://x.com/undefined/status/1967152550215569566","292564979",
"1967152237173711174","Sun Sep 14 09:03:35 +0000 2025","0","Jebakan Korupsi dan Jerat Hukum Subkontraktor: Perluasan Tanggung Jawab atau Perlindungan Hukum? https://t.co/dkIcUpxPZh","1967152237173711174","","","in","","0","0","0","https://x.com/undefined/status/1967152237173711174","1725136903631179776",
"1967103774805422504","Sun Sep 14 09:02:59 +0000 2025","0","@BangunMark18268 @Wicaksono_J @kompascom @KPK_RI @UGMYogyakarta @DivHumas_Polri @KejaksaanRI @kemenkum @mprgoid @DPR_RI @PPATK @bps_statistics @prabowo Ya seruan Adili Jokowi muncul dalam protes 2025 terkait isu korupsi &amp; dinasti (Wikipedia Tempo). Kritik dari oposisi (Democrazy News KBA News) tapi ada keraguan dari Iwan Fals &amp; Hendri Satrio soal dasar &amp; kelayakan (Wikipedia). Pandangan beragam termasuk apresiasi","1967152082353574319","","BangunMark18268","in","","0","1","0","https://x.com/undefined/status/1967152082353574319","1720665183188922368",
"1966748259604721960","Sun Sep 14 09:02:48 +0000 2025","0","@risasuseso @petitestardust Kalo jepang mah jarang korupsi jadi pejabatnya lebih milih pengadaan sekali tapi awet ","1967152036484620562","","risasuseso","in","","0","0","0","https://x.com/undefined/status/1967152036484620562","242676134",
"1966820674371981432","Sun Sep 14 09:01:15 +0000 2025","0","@txtdrimedia Buat UU bahwa Korupsi adalah bentuk kegiatan MAKAR....","1967151649040073054","","txtdrimedia","in","","0","0","0","https://x.com/undefined/status/1967151649040073054","1647032836707487744",
"1967151350904762512","Sun Sep 14 09:00:04 +0000 2025","223","...Dugaan korupsi kantung darah di PMI DKI: 2jt/kantong x 1000 x 30 hari = 60 Milyar/bulan = 720 Milyar/tahun. Ini Kepolisian-Kejagung-KPK gak ada yg mau periksa PMI seluruh Indonesia kah? DKI aja bisa 700 Milyar potensinya apalagi se-Indonesia... (`` ) https://t.co/O4H4zkTgJX","1967151350904762512","https://pbs.twimg.com/media/G0y5ITwaMAAuxZD.jpg","","in","","17","30","121","https://x.com/undefined/status/1967151350904762512","1242374351078354944",
"1966837781763952775","Sun Sep 14 08:58:42 +0000 2025","0","@alisyarief Korupsi dana haji adalah maling hasanah bagi sang pemegang kunci surga lewat jalur minum sisa kopi gurunya","1967151007726760431","","alisyarief","in","","0","0","0","https://x.com/undefined/status/1967151007726760431","412879520",
"1967150618486989234","Sun Sep 14 08:58:11 +0000 2025","0","@98youngf Gak hanya indo sih Thai jg habis perang sm Filo pejabatnya pada korupsi","1967150876352745868","","98youngf","in","","0","1","0","https://x.com/undefined/status/1967150876352745868","1286978552827502593",
"1967108050705412512","Sun Sep 14 08:58:00 +0000 2025","14","@yaniarsim Memang Termul Msh mending tak pro Prabowo. Perempuan ini mana pernah ngoceh kebobrokan pemerintahan JKW utang yg ugal2an korupsi yg merajalela nepotisme dan dinasti Solo ijazah palsu. Pdhl sdg disorot rakyat.","1967150828541903325","","yaniarsim","in","","0","0","0","https://x.com/undefined/status/1967150828541903325","1555488754089197568",
"1966744231575515467","Sun Sep 14 08:57:57 +0000 2025","0","@regar_op0sisi Tutup dan bubarin saja MBG Program sampah di pelihara. Jadi ajang korupsi","1967150818257445333","","regar_op0sisi","in","","0","0","0","https://x.com/undefined/status/1967150818257445333","1044816538623201283",
"1967150095759221073","Sun Sep 14 08:57:14 +0000 2025","0","@antaranews Nanti abis itu di korupsi deh ","1967150635960418618","","antaranews","in","","0","0","0","https://x.com/undefined/status/1967150635960418618","1681860728880500736",
"1967051069055549924","Sun Sep 14 08:56:25 +0000 2025","0","@GunRomli Ooooooo Begono Korupsi ya harus disikat Siapa pun dia.","1967150432607932496","","GunRomli","in","","0","0","0","https://x.com/undefined/status/1967150432607932496","1650951092694581248",
"1967045728796373207","Sun Sep 14 08:56:07 +0000 2025","0","@whopping61fatef @Urrangawak Kasus korupsi Taspen melibatkan investasi fiktif yang merugikan negara Rp 1 triliun. Terdakwa utama: Antonius Kosasih (eks Dirut Taspen) dan Ekiawan Heri (eks Dirut PT Insight). Mereka didakwa memperkaya diri melalui pengelolaan dana pensiun yang tidak profesional. Di sidang 12","1967150357047541807","","whopping61fatef","in","","0","0","0","https://x.com/undefined/status/1967150357047541807","1720665183188922368",
"1966851695738319145","Sun Sep 14 08:55:47 +0000 2025","0","@KangManto123 Pasti nanti ada yg kasus korupsi lagi","1967150271068504286","","KangManto123","in","","0","0","0","https://x.com/undefined/status/1967150271068504286","1701987543112462336",
"1967150229721169945","Sun Sep 14 08:55:37 +0000 2025","0","Uang Rakyat Rp 3.300 Triliun Hilang: Menyelami Misteri Korupsi Penyelundupan Nikel dan Hilirisasi Ilusi di Era Jokowi https://t.co/7UgEe9xLHw","1967150229721169945","","","in","","0","0","0","https://x.com/undefined/status/1967150229721169945","1602956893",
"1967149827160158552","Sun Sep 14 08:54:01 +0000 2025","2","Uang Rakyat Rp 3.300 Triliun Hilang: Menyelami Misteri Korupsi Penyelundupan Nikel dan Hilirisasi Ilusi di Era Jokowi https://t.co/4NvacwoUoj @prabowo @DPR_RI @DPDRI @kemenkeu @BennyHarmanID @iwanpiliang7 @wkurniawan609 @anggiedwidowati","1967149827160158552","","","in","","0","0","2","https://x.com/undefined/status/1967149827160158552","1350787273",
"1967024117930164622","Sun Sep 14 08:53:46 +0000 2025","0","@yudiharahap46 https://t.co/LNjXZINMCd Ini stafsus nya dewan Luluk nur hamidah.kasusnya noel dan rafael alun jg ga otomatis kena ke atasan. Semua balik ke perbuatan. Ada tdknya perbuatan dan peran serta. Mustinya sbg org hukum anda tau itu. https://t.co/sOLkHlIVzT","1967149764711157853","https://pbs.twimg.com/media/G0y4RrtbMAA-plc.jpg","yudiharahap46","in","","0","0","0","https://x.com/undefined/status/1967149764711157853","517411633",
"1967129349213340075","Sun Sep 14 08:52:00 +0000 2025","0","@Bro_Yohanes Coba deh cari.. Korupsi bansos","1967149318521123298","","Bro_Yohanes","in","","0","0","0","https://x.com/undefined/status/1967149318521123298","3287788496",
"1966850426898358695","Sun Sep 14 08:51:34 +0000 2025","0","@KangManto123 Tapi rawan korupsi n konflik kepentingan... Emang budget MBG ndak berkurang? Emang jika terjadi masalah yakin akan diproses? Brengsek lah kalian! @DPR_RI @Gerindra @PKSejahtera @golkar @PDemokrat @PDI_Perjuangan @DPP_PKB @prabowo @setkabgoid @dpp_pan https://t.co/oZoWwWuVAq","1967149213047013564","","KangManto123","in","","0","0","0","https://x.com/undefined/status/1967149213047013564","1710109163706286080",
"1967017955839078576","Sun Sep 14 08:51:25 +0000 2025","3","@Ary_PrasKe2 Kononnya NU kembali ke khitahnya khitah yang mna broo ? Oknum oknum NU terlibat pertemuan dengan presiden zionis juga terkait perusakan lingkungan alam di raja ampat kini terseret korupsi kuota haji.. Sudah tiba saatnya NU membersihkan dirinya dari oknum oknum curang","1967149172349636957","","Ary_PrasKe2","in","","0","0","0","https://x.com/undefined/status/1967149172349636957","1829401555327688704",
"1967149157778657409","Sun Sep 14 08:51:21 +0000 2025","1","Kabinet berganti wajah akan tetapi bisakah korupsi ikut berganti nasib? #Headline https://t.co/XOTVeVvuKh","1967149157778657409","","","in","","0","0","0","https://x.com/undefined/status/1967149157778657409","23786106",
"1966862816025182417","Sun Sep 14 08:50:28 +0000 2025","0","@PakarINTELek budaya korupsi Indo selama korupsi masih subur negara ga akan maju","1967148936046735826","","PakarINTELek","in","","0","0","0","https://x.com/undefined/status/1967148936046735826","1800909835812347904",
"1967135020155371601","Sun Sep 14 08:50:09 +0000 2025","1","@tanyakanrl Dampak korupsi kuota haji","1967148855960711314","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1967148855960711314","1784647113688977408",
"1967115082590286329","Sun Sep 14 08:49:58 +0000 2025","0","@geloraco Salafi jenggot suci seperti malaikat gak mungkin korupsi kuwalat nanti kalian","1967148807537529234","","geloraco","in","","0","1","0","https://x.com/undefined/status/1967148807537529234","1604561747037147137",
"1966711462270738436","Sun Sep 14 08:49:47 +0000 2025","0","@Dewb_nt @txtdrimedia Karna sudah pasti gk ada ahli gizi yg terlibat seporsi harus ditargetkan maksimal 10-15ribu rupiah. Gizi gk penting yg penting ada yg dimakan. Bukan lg MBG namanya tp MSG (makan siang gratis). Proker ampas yg jd lahan bisnis korupsi yg cuan parah ","1967148763220504774","","Dewb_nt","in","","0","0","0","https://x.com/undefined/status/1967148763220504774","1279781719814500355",
"1967148508022198287","Sun Sep 14 08:49:08 +0000 2025","0","Yang menarik Allan juga pernah menghabiskan beberapa tahun di Indonesia dan menggarisbawahi pesona negeri ini yaitu penuh korupsi Kalau dari ceritanya bahkan Watergate pun terinspirasi oleh Indonesia. https://t.co/jOGhMzxcNN","1967148597025320961","https://pbs.twimg.com/media/G0y3MGdbMAExvUt.jpg","coffeewing","in","","0","1","0","https://x.com/undefined/status/1967148597025320961","192516497",
"1911648443703124453","Sun Sep 14 08:49:03 +0000 2025","0","@Srik4ndiMuslim2 @wibisonoys @grok @DamaiHariLubis @ajengcute16__ @Fahrihamzah @rahmasarita @DokterTifa @NarasiNewsroom @SonoraFM92 @Dennysiregar7 @ch_chotimah2 @andre_rosiade @Gerindra @karniilyas @ILCTalkshow @BocorAlusPol @jokowi @realAmienRais @officialinews_ @DediMulyadi71 @xquitavee @ProfylHenuk @PDI_Perjuangan @DianSandiU @tomlembong @GusNurian @NyaiNeneng @NenkMonica @Piyusaja2 @DPR_RI @emhaainunnadjib @fadlizon @CAMERALIVE6849 @KataBewe @KemensetnegRI @KemensosRI @UGMYogyakarta @PDemokrat @BemUgm @BEMUI_Official @BEMUNJ_OFFICIAL @prabowo @psi_id @bang_dasco @KPK_RI @KemenkeuRI @KPK_RI masih terus mendalami kasus Kuota Haji mungkin karena banyak yg terlibat dlm Korupsi ini. Tapi masyarakat sudah banyak yg tidak sabar kapan diumumkan tersangkanya. Apa tidak sebaiknya diumumkan satu saja agar rakyat senang. https://t.co/eapvnfc89v","1967148576208998858","","DsSupriyady","in","","0","1","0","https://x.com/undefined/status/1967148576208998858","2926855970",
"1967148406469759041","Sun Sep 14 08:48:22 +0000 2025","2","Mirip2 ceritanya Silfester ya Terpidana Korupsi Pajak Lhokseumawe Mangkir Saat akan Dieksekusi Kini Kejaksaan Cari Keberadaannya . Martinez AND NEW Crawford Absen Minggu https://t.co/PSr3Y14OkZ","1967148406469759041","https://pbs.twimg.com/media/G0y3DROagAAv5a4.jpg","","in","","0","0","0","https://x.com/undefined/status/1967148406469759041","794216533413150720",
"1967121703563391384","Sun Sep 14 08:48:06 +0000 2025","1","@kegblgnunfaedh Ini adalah bentuk KETAKUTAN dari para anggota @DPR_RI @DPDRI karena kalau mereka bisa juga dijatuhkan Hukuman Mati kalau ketahuan ketangkep saat Korupsi","1967148339331502197","","kegblgnunfaedh","in","","0","0","0","https://x.com/undefined/status/1967148339331502197","1822851477586747392",
"1967086346939580544","Sun Sep 14 08:47:38 +0000 2025","0","@naodelightful biasa kalau ada berita selebgram cere artinya mau ngalihin isu. Pasti bentar lg ada berita yg ketahuan korupsi dll.","1967148222696341985","","naodelightful","in","","0","1","0","https://x.com/undefined/status/1967148222696341985","1669328345136517123",
"1967125177587908912","Sun Sep 14 08:44:23 +0000 2025","0","@Adi_Wicaksono Indonesia hancur kalau ketum partai penguasa dan parpol besar doyan duit doyan jualan. Indonesia benar kalau ketum partai penguasa benar menjalankan konstitusi dan tidak korupsi #CopotKapolriAdiliJokowi #CopotKapolriAdiliJokowi https://t.co/qQrdKvvwSR","1967147404555403597","https://pbs.twimg.com/media/G0y2Il9bcAIUBNB.jpg","Adi_Wicaksono","in","","0","0","0","https://x.com/undefined/status/1967147404555403597","1945366720954425344",
"1966850426898358695","Sun Sep 14 08:43:33 +0000 2025","0","@KangManto123 Ladang korupsi lagi","1967147192562708964","","KangManto123","in","","0","0","0","https://x.com/undefined/status/1967147192562708964","1491674745968160769",
"1967054696440283297","Sun Sep 14 08:41:24 +0000 2025","1","@txtdrimedia Perkara kucing aja udah kaya dia korupsi pertamina 1000T","1967146651602350495","","txtdrimedia","in","","0","0","0","https://x.com/undefined/status/1967146651602350495","745206523765231617",
"1967146403857395860","Sun Sep 14 08:40:25 +0000 2025","0","Albania Tunjuk AI Jadi Menteri Dijamin Bebas Korupsi Selengkapnya &gt;&gt;&gt; https://t.co/jzRjDDBd7u https://t.co/Q8to4MKoys","1967146403857395860","","","in","","0","0","0","https://x.com/undefined/status/1967146403857395860","2993154144",
"1967063892653400316","Sun Sep 14 08:38:42 +0000 2025","10","@P3M4LSUIJ4Z4H @JaeKodok Memimpin itu menderita. Walau Hatta kelihatan sulit mendapatkan harta tapi Allah mencukupi kebutuhannya dengan perasaan cukup qonaah makanya tidak korupsi. Dia bahagia sampai akhir hayat tidak meninggalkan aib bagi keluarga. Itulah nikmat iman Islam #CopotKapolriAdiliJokowi","1967145972854911203","","P3M4LSUIJ4Z4H","in","","0","0","1","https://x.com/undefined/status/1967145972854911203","1945366720954425344",
